,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,video_title,video_like,video_forward,video_comment,video_user,video_fans,video_whole_like,video_comment_male_rate,video_url,video_comment_female_rate,goods_name,goods_price,goods_money_rate,goods_whole_sale,goods_month_sale,goods_thirty_days_transfer_rate,goods_thirty_days_video_num,goods_thirty_days_recommend_person_num
1049,1049.0,1049.0,1049.0,1049.0,1050.0,,,,,老板你这米饭闻着也太香了吧！ #自热米饭,12,0,0,郭铭商贸01,5.4w,3.6w,男 %,https://www.iesdouyin.com/share/video/6852201811131059463/?region=CN&mid=6852201920045255438&u_code=0&titleType=title,% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1050,1050.0,1050.0,1050.0,1050.0,1051.0,,,,,有吃有喝才叫生活！#自热米饭 @抖音小助手,1,2,0,溢贝良品 名品优选,12.6w,24.6w,男 %,https://www.iesdouyin.com/share/video/6852143473961831695/?region=CN&mid=6852143480819583751&u_code=0&titleType=title,% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1051,1051.0,1051.0,1051.0,1051.0,1052.0,,,,,自带乳酸菌饮料的小样自热米饭又来啦、上次晚入手的哥哥姐姐在问，今天又来大倦啦。。。#发现我的好运,434,1,5,可可酱,5.8w,65.5w,男 0.00%,https://www.iesdouyin.com/share/video/6851980983349071119/?region=CN&mid=6847704224671877902&u_code=22958ajki62m&titleType=title,100.00% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1052,1052.0,1052.0,1052.0,1052.0,1053.0,,,,,给各位大佬报个信！#美食 #自热米饭 #好吃,"1,774",62,108,小楠楠花棉袄,61.5w,462.4w,男 21.57%,,78.43% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1053,1053.0,1053.0,1053.0,1053.0,1054.0,,,,,看到他手里拿的东西就知道不好惹，煲仔饭加乳酸菌都给了#煲仔饭 #零食,3,0,1,紫罗兰好物,15.6w,141.6w,男 %,,% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1054,1054.0,1054.0,1054.0,1054.0,1055.0,,,,,我的心像一根无奇的头发，普通，又不起眼。但是你不能没有我。尤其是中年的时候。#懒人必备 #煲仔饭,21,1,12,可可的煲仔饭铺（每天中午12点直播）,"3,671",4.8w,男 %,https://www.iesdouyin.com/share/video/6851914952928808207/?region=CN&mid=6594327656366344968&u_code=k8di1hdm9bc&titleType=title,% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1055,1055.0,1055.0,1055.0,1055.0,1056.0,,,,,一桶那是有点贵啊，问题是三桶啊！我这暴脾气#懒人必备 #煲仔饭,209,2,35,魔法煲仔饭,2.4w,17.8w,男 42.86%,https://www.iesdouyin.com/share/video/6851913920676957447/?region=CN&mid=6582511434817768195&u_code=9h9f2330l2e&titleType=title,57.14% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1056,1056.0,1056.0,1056.0,1056.0,1057.0,,,,,我怎么也想不通哪出了问题……#煲仔饭 #懒人必备,8,1,0,晓晨煲仔饭,1.2w,3.6w,男 %,https://www.iesdouyin.com/share/video/6851912187607289103/?region=CN&mid=6840401437785065480&u_code=4035il67j4c7&titleType=title,% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1057,1057.0,1057.0,1057.0,1057.0,1058.0,,,,,现在的员工都这么嚣张了嘛？还敢跟老板这样顶嘴#煲仔饭 #零食,11,1,3,紫罗兰好物,15.6w,141.6w,男 100.00%,,0.00% 女,小样自热米饭 煲仔饭 方便速食饭组合套餐3桶装煲仔饭外出简餐,¥19.90,20.01%,126,"1,670",9.64%,27,27
1058,1058.0,1058.0,1058.0,1058.0,1059.0,,,,,老板，咱不能这样干了#好物推荐,20.4w,847,"6,397",纯姐萌弟,172.9w,"1,217.9w",男 4.18%,https://www.iesdouyin.com/share/video/6849594991182941453/?region=CN&mid=6849595012104424200&u_code=0&titleType=title,95.82% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1059,1059.0,1059.0,1059.0,1059.0,1060.0,,,,,还在这里吹风，啥情况都不知道吗？#好物推荐,2.6w,112,890,纯姐萌弟,172.9w,"1,217.9w",男 2.82%,https://www.iesdouyin.com/share/video/6849565759358651655/?region=CN&mid=6849565760084314887&u_code=0&titleType=title,97.18% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1060,1060.0,1060.0,1060.0,1060.0,1061.0,,,,,我老板这是被欺负成啥样了😓,"6,596",32,191,纯姐萌弟,172.9w,"1,217.9w",男 1.16%,https://www.iesdouyin.com/share/video/6850664705283968263/?region=CN&mid=6850664714884729613&u_code=0&titleType=title,98.84% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1061,1061.0,1061.0,1061.0,1061.0,1062.0,,,,,我是来辞职的，为什么不让我说话……#好物推荐,"8,795",42,384,纯姐萌弟,172.9w,"1,217.9w",男 1.82%,https://www.iesdouyin.com/share/video/6850254345104084237/?region=CN&mid=6850254351261338375&u_code=0&titleType=title,98.18% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1062,1062.0,1062.0,1062.0,1062.0,1063.0,,,,,老板啊，你还在这吹风啊……#好物推荐 #种草,"4,661",33,157,纯姐萌弟,172.9w,"1,217.9w",男 1.19%,https://www.iesdouyin.com/share/video/6850641739644931335/?region=CN&mid=6850641754207980296&u_code=0&titleType=title,98.81% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1063,1063.0,1063.0,1063.0,1063.0,1064.0,,,,,员工都急眼了……#好物推荐,"1,873",7,30,纯姐萌弟,172.9w,"1,217.9w",男 14.29%,https://www.iesdouyin.com/share/video/6851048466865605902/?region=CN&mid=6851048489816754957&u_code=0&titleType=title,85.71% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1064,1064.0,1064.0,1064.0,1064.0,1065.0,,,,,声音能小点吗？差点吓到老板……#好物推荐 #,984,3,15,纯姐萌弟,172.9w,"1,217.9w",男 0.00%,https://www.iesdouyin.com/share/video/6850994286469713166/?region=CN&mid=6850994285098093325&u_code=0&titleType=title,100.00% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1065,1065.0,1065.0,1065.0,1065.0,1066.0,,,,,老板你在干什么呢？都急成啥样了…#好物推荐,"4,212",21,174,纯姐萌弟,172.9w,"1,217.9w",男 6.25%,https://www.iesdouyin.com/share/video/6851751609735613703/?region=CN&mid=6851751618296285959&u_code=0&titleType=title,93.75% 女,韩国大肠圈 12个,¥9.90,1.00%,"9,336","9,080",2.15%,8,8
1066,1066.0,1066.0,1066.0,1066.0,1067.0,,,,,自家做的腊肉，都是精选好猪肉，柴火熏制，正宗贵州味道，喜欢的点击上方小黄车,593,10,40,贵正源农产品,13.5w,48.4w,男 84.00%,https://www.iesdouyin.com/share/video/6848817089923370254/?region=CN&mid=6848817178150898440&u_code=0&titleType=title,16.00% 女,【现场称重】贵锦 腊肉香肠排骨三斤自选组合装,¥180.00,0.00%,"5,526","5,346",2.27%,2,2
1067,1067.0,1067.0,1067.0,1067.0,1068.0,,,,,自家做的腊肉，都是精选好猪肉，柴火熏制，正宗贵州味道，喜欢的点击上方小黄车,973,8,96,贵正源农产品,13.5w,48.4w,男 57.14%,https://www.iesdouyin.com/share/video/6846622322904878344/?region=CN&mid=6846622326264548103&u_code=0&titleType=title,42.86% 女,【现场称重】贵锦 腊肉香肠排骨三斤自选组合装,¥180.00,0.00%,"5,526","5,346",2.27%,2,2
1068,1068.0,1068.0,1068.0,1068.0,1069.0,,,,,#垃圾袋,"8,708",58,536,蒙面不会说谎,123.5w,524.8w,男 62.25%,https://www.iesdouyin.com/share/video/6850439215134641408/?region=CN&mid=6850439228091157256&u_code=0&titleType=title,37.75% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1069,1069.0,1069.0,1069.0,1069.0,1070.0,,,,,简单爱心有所爱，世界也变得大了起来，所有🌼都为你开,114,2,23,雪儿1227,"4,054","2,773",男 39.13%,https://www.iesdouyin.com/share/video/6850364666095471880/?region=CN&mid=6553972122946013955&u_code=0&titleType=title,60.87% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1070,1070.0,1070.0,1070.0,1070.0,1071.0,,,,,#戴眼镜颜值测试 很多人都说永不取关，可是我想说我要做你粉丝里最宠你最活跃的那个,190,0,149,语晴,"1,484",1.6w,男 8.45%,https://www.iesdouyin.com/share/video/6850210303318166795/?region=CN&mid=6848607709496511245&u_code=0&titleType=title,91.55% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1071,1071.0,1071.0,1071.0,1071.0,1072.0,,,,,拥有你仿佛载着阳光，不管到哪里都是晴天。拥有你是我的幸福，感谢这一路上屏幕前的你的陪伴,191,1,158,语晴,"1,484",1.6w,男 11.59%,https://www.iesdouyin.com/share/video/6850948999625624843/?region=CN&mid=6723190816476498692&u_code=0&titleType=title,88.41% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1072,1072.0,1072.0,1072.0,1072.0,1073.0,,,,,之前的垃圾袋容易破，还是我这个管用 #垃圾袋 #种草,59,1,1,中国崛起,10.2w,264.3w,男 100.00%,https://www.iesdouyin.com/share/video/6849999429500456206/?region=CN&mid=6849999762138204942&u_code=0&titleType=title,0.00% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1073,1073.0,1073.0,1073.0,1073.0,1074.0,,,,,其实我不像照片里面那样长得好看，头发经常会乱，起床的样子很丑，偶尔也会记仇，很多时候也没有耐心…#致自己致余,82,0,9,路✨人《互》,"3,040","4,340",男 14.29%,https://www.iesdouyin.com/share/video/6850124819048975623/?region=CN&mid=6606069538221983749&u_code=0&titleType=title,85.71% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1074,1074.0,1074.0,1074.0,1074.0,1075.0,,,,,有些故事来不及真正开始，就被写成了昨天，有些人还没有好好爱，就成了过客，#一起看海,99,0,49,敏姐姐,"3,111","7,158",男 14.29%,https://www.iesdouyin.com/share/video/6849193730847624456/?region=CN&mid=6701217988185425921&u_code=0&titleType=title,85.71% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1075,1075.0,1075.0,1075.0,1075.0,1076.0,,,,,你是百合花是沙仑的玫瑰永远永远开放在我心。你的爱像一片柔和晨光，我要永远永远赞美你。@俊哥😀 @每日祷告 @,69,0,17,每日颂扬,674,1w,男 11.11%,https://www.iesdouyin.com/share/video/6851428210211704072/?region=CN&mid=6851428252473510664&u_code=1gkkaemk242k&titleType=title,88.89% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1076,1076.0,1076.0,1076.0,1076.0,1077.0,,,,,厨房垃圾很容易弄破垃圾袋，还是用结实一点的好 #垃圾袋 #种草 #好物推荐,45,0,2,盛世大国,12.1w,125.8w,男 0.00%,https://www.iesdouyin.com/share/video/6850001623905815815/?region=CN&mid=6850001716034013965&u_code=0&titleType=title,100.00% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1077,1077.0,1077.0,1077.0,1077.0,1078.0,,,,,提20斤么有什么问题 #种草 #居家好物 #实用好物,33,1,0,饼饼种草,29w,213.6w,男 %,https://www.iesdouyin.com/share/video/6850000664685251848/?region=CN&mid=6850000751972846344&u_code=0&titleType=title,% 女,垃圾袋家用手提式加厚背心塑料袋拉圾圾桶大号实惠装小号中号厨房,¥3.80,30.00%,22.9万,3.4万,10.20%,308,308
1078,1078.0,1078.0,1078.0,1078.0,1079.0,,,,,这个中性笔，可以一路从职员写到了主任，小学写到大学#我要上热门 @DOU+小助手,"4,924",222,594,阿抖带你找好物,"4,986",1.4w,男 92.64%,https://www.iesdouyin.com/share/video/6849546980956310799/?region=CN&mid=6849546988498144013&u_code=0&titleType=title,7.36% 女,中性笔（20支+50个笔芯）,¥9.90,0.00%,1.1万,1万,19.50%,5,5
1079,1079.0,1079.0,1079.0,1079.0,1080.0,,,,,20支笔+50根笔芯够你用多久了？#717奇妙好物在这里 #我要上热门 @DOU+小助手,123,4,52,阿抖带你找好物,"4,986",1.4w,男 85.71%,https://www.iesdouyin.com/share/video/6849573148849884416/?region=CN&mid=6849573139052120839&u_code=0&titleType=title,14.29% 女,中性笔（20支+50个笔芯）,¥9.90,0.00%,1.1万,1万,19.50%,5,5
1080,1080.0,1080.0,1080.0,1080.0,1081.0,,,,,9.9米20支中性笔+50支笔芯，够了吗？#我要上热门 #717奇妙好物在这里 @DOU+小助手,72,1,15,阿抖带你找好物,"4,986",1.4w,男 %,https://www.iesdouyin.com/share/video/6851778286628949248/?region=CN&mid=6851778366413064968&u_code=0&titleType=title,% 女,中性笔（20支+50个笔芯）,¥9.90,0.00%,1.1万,1万,19.50%,5,5
1081,1081.0,1081.0,1081.0,1081.0,1082.0,,,,,20支+50个笔芯够你用多久了？不是产品贵，只是你的渠道没找对#我要上热门 @DOU+小助手,191,5,44,阿抖带你找好物,"4,986",1.4w,男 %,https://www.iesdouyin.com/share/video/6851764459925441807/?region=CN&mid=6851764462153091848&u_code=0&titleType=title,% 女,中性笔（20支+50个笔芯）,¥9.90,0.00%,1.1万,1万,19.50%,5,5
1082,1082.0,1082.0,1082.0,1082.0,1083.0,,,,,20支中性笔+50根笔芯，够你用多久了？#717奇妙好物在这里 #我要上热门 @DOU+小助手,28,0,7,阿抖带你找好物,"4,986",1.4w,男 100.00%,https://www.iesdouyin.com/share/video/6851200593885973775/?region=CN&mid=6851200592196455176&u_code=k8di0kd22h7&titleType=title,0.00% 女,中性笔（20支+50个笔芯）,¥9.90,0.00%,1.1万,1万,19.50%,5,5
1083,1083.0,1083.0,1083.0,1083.0,1084.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门,41,0,4,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851886258705255687/?region=CN&mid=6737091476045449995&u_code=3b5hh9gfdk30&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1084,1084.0,1084.0,1084.0,1084.0,1085.0,,,,,一见倾心，始于颜值，你喜欢，我安排，🉑️定制签名，百家姓#是时候放大招了 #我要上热门 不做普通人,202,7,25,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851813808025947400/?region=CN&mid=6737091476045449995&u_code=2b77l26554g2&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1085,1085.0,1085.0,1085.0,1085.0,1086.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门 不做普通人,"9,364",368,525,小姐姐喜欢玩火机,3.4w,13.5w,男 87.67%,https://www.iesdouyin.com/share/video/6851768478085532942/?region=CN&mid=6737091476045449995&u_code=22958ajki62m&titleType=title,12.33% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1086,1086.0,1086.0,1086.0,1086.0,1087.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门 不做普通人,3w,"1,004","1,893",小姐姐喜欢玩火机,3.4w,13.5w,男 91.41%,https://www.iesdouyin.com/share/video/6851767076508437774/?region=CN&mid=6737091476045449995&u_code=3fl4jf23k7h4&titleType=title,8.59% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1087,1087.0,1087.0,1087.0,1087.0,1088.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门 不做普通人,966,40,53,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851765787556908295/?region=CN&mid=6737091476045449995&u_code=gmae7702fdh&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1088,1088.0,1088.0,1088.0,1088.0,1089.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#我要上热门,201,5,7,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851521778372627726/?region=CN&mid=6609624307763333902&u_code=2bh2ckidi8bf&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1089,1089.0,1089.0,1089.0,1089.0,1090.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门 不做普通人,207,2,8,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851413726050962695/?region=CN&mid=6609624307763333902&u_code=3iaigf284lmf&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1090,1090.0,1090.0,1090.0,1090.0,1091.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门 不做普通人,146,4,12,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851413351629704456/?region=CN&mid=6737091476045449995&u_code=2llc10m3e49d&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1091,1091.0,1091.0,1091.0,1091.0,1092.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门 不做普通人,"1,117",62,69,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851412998901239047/?region=CN&mid=6737091476045449995&u_code=43c8mdj3f4jh&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1092,1092.0,1092.0,1092.0,1092.0,1093.0,,,,,一见倾心，始于颜值，你喜欢，我安排，可定制签名，百家姓#是时候放大招了 #我要上热门,45,0,3,小姐姐喜欢玩火机,3.4w,13.5w,男 %,https://www.iesdouyin.com/share/video/6851037592842980616/?region=CN&mid=6737091476045449995&u_code=1fj92b76f8k&titleType=title,% 女,10支个性定制自动款盒子创意礼品送男友,¥40.00,0.00%,"2,098","1,950",1.87%,14,14
1093,1093.0,1093.0,1093.0,1093.0,1094.0,,,,,#花卉绿植 自家绿萝种植J地，就这么豪横。@DOU+小助手 #好物推荐,631,13,13,鲜绿仙（绿植花卉）,12w,108.5w,男 28.57%,https://www.iesdouyin.com/share/video/6850014928233958663/?region=CN&mid=6850014932017203981&u_code=0&titleType=title,71.43% 女,12cm加仑款吸水盆绿萝8盆,¥28.80,0.00%,1.7万,1.5万,5.03%,6,6
1094,1094.0,1094.0,1094.0,1094.0,1095.0,,,,,童叟无欺，快进直播间。#上热门 #绿萝 #好物推荐 @DOU+小助手,1.1w,262,409,鲜绿仙（绿植花卉）,12w,108.5w,男 49.23%,https://www.iesdouyin.com/share/video/6849147444014435597/?region=CN&mid=6849147445037779720&u_code=0&titleType=title,50.77% 女,12cm加仑款吸水盆绿萝8盆,¥28.80,0.00%,1.7万,1.5万,5.03%,6,6
1095,1095.0,1095.0,1095.0,1095.0,1096.0,,,,,再看把主播Song给你😂😂#花卉绿植#直播@DOU+小助手,327,6,15,鲜绿仙（绿植花卉）,12w,108.5w,男 11.11%,https://www.iesdouyin.com/share/video/6851902385799875853/?region=CN&mid=6851902410505030408&u_code=0&titleType=title,88.89% 女,12cm加仑款吸水盆绿萝8盆,¥28.80,0.00%,1.7万,1.5万,5.03%,6,6
1096,1096.0,1096.0,1096.0,1096.0,1097.0,,,,,#花卉绿植 自家绿萝种植基地，豪横一次。#直播 #好物推荐 @DOU+小助手,"5,333",107,302,鲜绿仙（绿植花卉）,12w,108.5w,男 75.17%,https://www.iesdouyin.com/share/video/6851524652922064141/?region=CN&mid=6851524665492491015&u_code=0&titleType=title,24.83% 女,12cm加仑款吸水盆绿萝8盆,¥28.80,0.00%,1.7万,1.5万,5.03%,6,6
1097,1097.0,1097.0,1097.0,1097.0,1098.0,,,,,懒人们，快看过来！#花卉绿植 #直播@DOU+小助手,"1,723",10,32,鲜绿仙（绿植花卉）,12w,108.5w,男 58.33%,https://www.iesdouyin.com/share/video/6851146913715064071/?region=CN&mid=6851146918984223502&u_code=0&titleType=title,41.67% 女,12cm加仑款吸水盆绿萝8盆,¥28.80,0.00%,1.7万,1.5万,5.03%,6,6
1098,1098.0,1098.0,1098.0,1098.0,1099.0,,,,,别看了，赶紧来我直播间！#花卉绿植 #好物推荐 #抖音电商小助手 #农业@DOU+小助手,1.5w,353,470,鲜绿仙（绿植花卉）,12w,108.5w,男 57.89%,https://www.iesdouyin.com/share/video/6847445922503216392/?region=CN&mid=6847445849858312967&u_code=0&titleType=title,42.11% 女,12cm加仑款吸水盆绿萝8盆,¥28.80,0.00%,1.7万,1.5万,5.03%,6,6
1099,1099.0,1099.0,1099.0,1099.0,1100.0,,,,,孩子的成才99%与妈妈有关，那么该如何做一个好妈妈呢？#育儿#乘风破浪的好物@DOU+小助手,4w,"2,553",50,梦涵心理学,77w,244.6w,男 44.44%,https://www.iesdouyin.com/share/video/6847695839624711431/?region=CN&mid=6847695942515608334&u_code=0&titleType=title,55.56% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1100,1100.0,1100.0,1100.0,1100.0,1101.0,,,,,很多家长面对#孩子 无法表达自己想法，一定要看完这五本书，让你轻松掌握育儿之道！@DOU+小助手,1.6w,"2,019",58,媛媛育儿经,176.3w,654.6w,男 27.27%,https://www.iesdouyin.com/share/video/6848064622327581959/?region=CN&mid=6848064735343151885&u_code=0&titleType=title,72.73% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1101,1101.0,1101.0,1101.0,1101.0,1102.0,,,,,,,,,,,,,,,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1102,1102.0,1102.0,1102.0,1102.0,1103.0,,,,,爸爸妈妈们，对#孩子 多一点耐心，也请相信自己！#育儿 #成长充电站@DOU+小助手,"7,899",911,75,梦涵育儿经,293.4w,"1,099.5w",男 32.43%,https://www.iesdouyin.com/share/video/6849661779073649927/?region=CN&mid=6849661861287480078&u_code=0&titleType=title,67.57% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1103,1103.0,1103.0,1103.0,1103.0,1104.0,,,,,父母的教育，决定了孩子的未来！如果你还为教育孩子感到迷茫，我推荐你看完这五本书！@DOU+小助手,8.6w,"5,941",260,梦涵育儿经,293.4w,"1,099.5w",男 23.68%,https://www.iesdouyin.com/share/video/6841824998479498509/?region=CN&mid=6841825136724282120&u_code=0&titleType=title,76.32% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1104,1104.0,1104.0,1104.0,1104.0,1105.0,,,,,如果你经常跟孩子吵架，还不知道怎么跟孩子相处，我推荐你这几本书。@DOU+小助手,"2,266",252,76,媛老师育儿经,177w,576.4w,男 35.00%,https://www.iesdouyin.com/share/video/6850395340277845262/?region=CN&mid=6850395453411560199&u_code=0&titleType=title,65.00% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1105,1105.0,1105.0,1105.0,1105.0,1106.0,,,,,如果你经常和孩子吵架，不知道和孩子相处，我推荐你这几本书 @DOU+小助手,2.4w,"2,915",60,梅子说育儿,110.2w,494.8w,男 38.46%,https://www.iesdouyin.com/share/video/6844473418704751880/?region=CN&mid=6844473527517612808&u_code=0&titleType=title,61.54% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1106,1106.0,1106.0,1106.0,1106.0,1107.0,,,,,如果你经常跟孩子吵架，不知道怎么跟孩子沟通，推荐#父母 们看完这五本书！#育儿,"1,302",102,20,梦涵育儿经,293.4w,"1,099.5w",男 38.46%,https://www.iesdouyin.com/share/video/6850398486144240904/?region=CN&mid=6850398583968041741&u_code=0&titleType=title,61.54% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1107,1107.0,1107.0,1107.0,1107.0,1108.0,,,,,孩子的成才99%与妈妈有关，那么该如做好一个妈妈呢？#育儿 #成长充电站,"1,461",62,32,梦涵育儿经,293.4w,"1,099.5w",男 52.38%,https://www.iesdouyin.com/share/video/6851453726511631630/?region=CN&mid=6851453861392059143&u_code=0&titleType=title,47.62% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
1108,1108.0,1108.0,1108.0,1108.0,1109.0,,,,,孩子的成才99%与妈妈有关，那么该如做好一个妈妈呢？#育儿 #成长充电站,"1,157",117,30,媛媛育儿经,176.3w,654.6w,男 33.33%,https://www.iesdouyin.com/share/video/6851473077100907783/?region=CN&mid=6851473194357230350&u_code=0&titleType=title,66.67% 女,【蚂蚁书苑】全5册教孩子好妈妈不吼不叫正面管教 家庭教育书Y,¥59.00,1.00%,6万,2.1万,7.77%,36,36
