,Unnamed: 0,bgm,bpm,genre,language,public_time,attitude,emotion,match,like_time,unlike_time,美妆类,服装类,电器数码类,文具玩具图书类,食品类,鞋靴箱包饰品类,其他,医药保健类,家装日用类,filename
888,888,苏晗 - 离岸,67.99958881578948,Pop,国语,2019-07-10,negative,sad,0,0,0,"[13, {'language': 3, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[13, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]",苏晗 - 离岸
889,889,茄子蛋 - 日常,129.19921875,Rock,国语,2017-07-28,negative,sad,0,0,0,"[17, {'language': 3, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]",茄子蛋 - 日常
890,890,茄子蛋 - 浪子回头,129.19921875,Rock,闽南语,2017-07-28,negative,sad,0,0,0,"[16, {'language': 2, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]",茄子蛋 - 浪子回头
891,891,草东没有派对 - 山海,161.4990234375,Rock,国语,2016-02-19,negative,sad,0,0,0,"[19, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]",草东没有派对 - 山海
892,892,葛东琪 - 悬溺,95.703125,metal,国语,2019-10-18,negative,sad,0,0,0,"[18, {'language': 3, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",葛东琪 - 悬溺
893,893,蒋先生 - 我也不想这样难过 (DJ版),129.19921875,Pop,纯音乐,2020-03-14,negative,sad,0,0,0,"[13, {'language': 4, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 3, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 4, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",蒋先生 - 我也不想这样难过 (DJ版)
894,894,蒋蒋 _ 曲肖冰 - 当真,129.19921875,Pop,国语,2018-08-24,negative,sad,0,0,0,"[12, {'language': 3, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",蒋蒋 _ 曲肖冰 - 当真
895,895,蓝心羽 - 小宇,143.5546875,Pop,国语,2019-02-01,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",蓝心羽 - 小宇
896,896,蔡健雅 - 红色高跟鞋,172.265625,Pop,国语,2009-08-19,negative,sad,0,0,0,"[15, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 2, 'attitude': 2}]","[13, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 3, 'genre': 2, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]",蔡健雅 - 红色高跟鞋
897,897,蔡健雅 - 越来越不懂,135.99917763157896,Pop,国语,2007-10-05,negative,sad,0,0,0,"[15, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 2, 'attitude': 2}]","[13, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 3, 'genre': 2, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 1, 'attitude': 2}]",蔡健雅 - 越来越不懂
898,898,薛之谦 - 木偶人,117.45383522727272,Pop,国语,2019-12-27,negative,sad,0,0,0,"[12, {'language': 3, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",薛之谦 - 木偶人
899,899,薛之谦 - 演员,184.5703125,Pop,国语,2016-07-18,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",薛之谦 - 演员
900,900,薛之谦 - 病态,123.046875,Pop,国语,2019-12-27,negative,sad,0,0,0,"[12, {'language': 3, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",薛之谦 - 病态
901,901,藤竹京 - 此生不换 (片段),129.19921875,country,国语,2019-05-10,negative,sad,0,0,0,"[18, {'language': 3, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[12, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[13, {'language': 1, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[11, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]",藤竹京 - 此生不换 (片段)
902,902,街道办GDC _ 欧阳耀莹 - 春娇与志明,172.265625,Rap/HipHop,粤语,2017-06-25,negative,sad,0,0,0,"[18, {'language': 2, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 2, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]",街道办GDC _ 欧阳耀莹 - 春娇与志明
903,903,袁娅维 - 说散就散,135.99917763157896,Pop,国语,2017-12-22,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",袁娅维 - 说散就散
904,904,许嵩 - 断桥残雪,80.74951171875,Pop,国语,2007-06-02,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 2, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 3, 'genre': 2, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]",许嵩 - 断桥残雪
905,905,许嵩 _ 何曼婷 - 素颜,86.1328125,Pop,国语,2010-08-18,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 2}]","[12, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 2, 'genre': 2, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 3, 'genre': 2, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 2}]",许嵩 _ 何曼婷 - 素颜
906,906,赵偲旖 - 空荡荡,123.046875,Pop,国语,2020-07-03,negative,sad,0,0,0,"[12, {'language': 3, 'emotion': 4, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 3, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[12, {'language': 3, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",赵偲旖 - 空荡荡
907,907,赵方婧 - 尽头,184.5703125,Pop,国语,2016-11-30,negative,sad,0,0,0,"[14, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[10, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 2}]",赵方婧 - 尽头
908,908,赵晨唏 - 失眠电台,75.99954044117645,Jazz,国语,2020-05-06,negative,sad,0,0,0,"[18, {'language': 3, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",赵晨唏 - 失眠电台
909,909,赵雷 - 成都,184.5703125,Folk,国语,2016-12-21,negative,sad,0,0,0,"[19, {'language': 3, 'emotion': 4, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 1, 'emotion': 3, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 3, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]",赵雷 - 成都
910,910,达多 (달다) - 금요병 (周五病),103.359375,blues,,,,sad,0,0,0,"[25, {'language': 2, 'emotion': 4, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[26, {'language': 2, 'emotion': 3, 'bpm': 2, 'public_time': 5, 'genre': 7, 'attitude': 5}]","[23, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[22, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[21, {'language': 2, 'emotion': 2, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]",达多 (달다) - 금요병 (周五病)
911,911,邱霖Chill0 - 我的歌声里 (T.back Remix),80.74951171875,Rap/HipHop,国语,2014-01-06,negative,sad,0,0,0,"[18, {'language': 3, 'emotion': 4, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 2, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 3, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 2, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[15, {'language': 1, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 2, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 2, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",邱霖Chill0 - 我的歌声里 (T.back Remix)
